CONTINENT,REGION,WHO_REGION,ADMIN0,ADMIN0ID,ADMIN0_FIP,ADMIN0ISO2,ADMIN0ISO3,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,Alt_ADMIN2,ADMIN3,ADMIN3ID,IUs_ADM,IUs_NAME,IU_ID,IU_CODE,Year,PopTot,PopPreSAC,PopSAC,PopAdult,Endemicity,PopReq,PopTrg,PopTreat,Cov,Cum_MDA,MDA,EffMDA,MDA_n,EffMDA_n,EpiCov,EpiMDA,EpiEffMDA,EpiMDA_n,EpiEffMDA_n,MDA_scheme,Endemicity_ID,LF_MDA_left,Oncho_Endemicity,Loa_Endemicity,STH_Endemicity,SCH_Endemicity,MDA_strategy,Drugs,Adjusted_Round1,Adjusted_Round2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Dakar,4119,Pikine,40157,,,0,ADM2,Pikine,40157,SEN0411940157,2020,401782,58540,115834,211739,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,High prevalence (50% and above),Non-endemic,T3 / T3,ALB-MBD / ALB-MBD,T3,T3
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Dakar,4119,Rufisque-bargny,40158,,,0,ADM2,Rufisque-bargny,40158,SEN0411940158,2020,270238,39374,77910,142415,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Dakar,4119,Sud,40159,,,0,ADM2,Sud,40159,SEN0411940159,2020,208601,30393,60140,109933,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Non-endemic,Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Diourbel,4120,Bambey,40160,,,0,ADM2,Bambey,40160,SEN0412040160,2020,371884,54183,107214,195983,Endemic (under post-intervention surveillance),0,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,3,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Diourbel,4120,Diourbel,40161,,,0,ADM2,Diourbel,40161,SEN0412040161,2020,333060,48527,96021,175523,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Diourbel,4120,Mbacke,40162,,,0,ADM2,Mbacke,40162,SEN0412040162,2020,186297,27143,53709,98179,Endemic (under post-intervention surveillance),0,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,3,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Diourbel,4120,Touba,40163,,,0,ADM2,Touba,40163,SEN0412040163,2020,935446,136294,269689,492980,Endemic (under MDA),935446,762669,634128,83.15,9,1,1,6,5,67.79,1,1,6,5,ALB+IVM,2,1,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Western Africa,AFRO,Côte d’Ivoire,13,IV,CI,CIV,Bafing,1610,Touba,15441,,,0,ADM2,Touba,15441,CIV0161015441,2020,95026,12059,24175,55457,Endemic (under MDA),95026,79632,74779,93.91,5,1,1,4,4,78.69,1,1,4,4,ALB+IVM,2,1,Endemic (under MDA),Non-endemic,Moderate prevalence (20%-49%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Fatick,4121,Diofor,40164,,,0,ADM2,Diofor,40164,SEN0412140164,2020,95712,13945,27594,50440,Endemic (under MDA),95712,78034,65603,84.07,9,1,1,6,6,68.54,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Fatick,4121,Fatick,40165,,,0,ADM2,Fatick,40165,SEN0412140165,2020,141505,20617,40796,74573,Endemic (under MDA),141505,115369,100840,87.41,9,1,1,6,5,71.26,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Fatick,4121,Foundiougne,40166,,,0,ADM2,Foundiougne,40166,SEN0412140166,2020,63925,9314,18430,33688,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Fatick,4121,Gossas,40167,,,0,ADM2,Gossas,40167,SEN0412140167,2020,120688,17584,34794,63603,Endemic (under MDA),120688,98397,94940,96.49,9,1,1,6,5,78.67,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Fatick,4121,NIAKHAR,40168,,,0,ADM2,NIAKHAR,40168,SEN0412140168,2020,98078,14290,28276,51687,Endemic (under MDA),98078,79963,66953,83.73,9,1,1,6,5,68.27,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Fatick,4121,PASSY,40169,,,0,ADM2,PASSY,40169,SEN0412140169,2020,103069,15017,29715,54317,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Fatick,4121,SOKONE,40170,,,0,ADM2,SOKONE,40170,SEN0412140170,2020,185354,27006,53438,97682,Endemic (under MDA),185354,151120,120583,79.79,9,1,1,6,5,65.06,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaffrine,4122,Birkelane,40171,,,0,ADM2,Birkelane,40171,SEN0412240171,2020,130126,18959,37515,68576,Endemic (under MDA),130126,106091,95711,90.22,9,1,1,6,6,73.55,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaffrine,4122,Kaffrine,40172,,,0,ADM2,Kaffrine,40172,SEN0412240172,2020,266999,38902,76976,140708,Endemic (under MDA),266999,217684,193627,88.95,9,1,1,6,6,72.52,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaffrine,4122,Koungheul,40173,,,0,ADM2,Koungheul,40173,SEN0412240173,2020,210120,30614,60578,110733,Endemic (under MDA),210120,171311,162635,94.94,9,1,1,6,5,77.4,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaffrine,4122,Malem Hodar,40174,,,0,ADM2,Malem Hodar,40174,SEN0412240174,2020,121703,17732,35087,64137,Endemic (under MDA),121703,99224,94059,94.79,9,1,1,6,6,77.29,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaolack,4123,Guinguineo,40175,,,0,ADM2,Guinguineo,40175,SEN0412340175,2020,142837,20811,41180,75275,Endemic (under MDA),142837,116455,99943,85.82,9,1,1,6,6,69.97,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaolack,4123,Kaolack,40176,,,0,ADM2,Kaolack,40176,SEN0412340176,2020,388285,56573,111943,204626,Endemic (under MDA),388285,316569,280543,88.62,9,1,1,6,5,72.25,1,1,6,4,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaolack,4123,Ndofane,40177,,,0,ADM2,Ndofane,40177,SEN0412340177,2020,217822,31737,62798,114792,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kaolack,4123,Nioro-du-rip,40178,,,0,ADM2,Nioro-du-rip,40178,SEN0412340178,2020,442623,64490,127608,233262,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kedougou,4124,SALEMATA,40179,,,0,ADM2,SALEMATA,40179,SEN0412440179,2020,27830,4055,8023,14666,Endemic (under MDA),27830,22689,18934,83.45,9,1,1,6,5,68.03,1,1,6,4,ALB+IVM,2,0,Endemic (under MDA),Non-endemic,Non-endemic,High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kedougou,4124,SARAYA,40180,,,0,ADM2,SARAYA,40180,SEN0412440180,2020,63847,9303,18407,33647,Endemic (under MDA),63847,52054,50450,96.92,9,1,1,6,5,79.02,1,1,6,5,ALB+IVM,2,0,Endemic (under MDA),Non-endemic,Non-endemic,High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kolda,4125,Kolda,40181,,,0,ADM2,Kolda,40181,SEN0412540181,2020,305233,44472,87999,160858,Endemic (under post-intervention surveillance),0,0,0,0,10,0,0,6,5,0,0,0,6,5,Not delivered,3,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kolda,4125,MY F,40182,,,0,ADM2,MY F,40182,SEN0412540182,2020,171340,24964,49397,90296,Endemic (under MDA),171340,139693,125703,89.99,11,1,1,7,7,73.36,1,1,7,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Kolda,4125,Velingara,40184,,,0,ADM2,Velingara,40184,SEN0412540184,2020,345427,50329,99587,182040,Endemic (under post-intervention surveillance),0,0,0,0,9,0,0,6,5,0,0,0,6,5,Not delivered,3,0,Endemic (under MDA),Non-endemic,Non-endemic,Moderate prevalence (10%-49%),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,COKI,40185,,,0,ADM2,COKI,40185,SEN0412640185,2020,77047,11226,22213,40604,Endemic (under MDA),77047,62817,50467,80.34,9,1,1,6,6,65.5,1,1,6,3,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,Dahra,40186,,,0,ADM2,Dahra,40186,SEN0412640186,2020,160072,23322,46149,84358,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,Darou-mousty,40187,,,0,ADM2,Darou-mousty,40187,SEN0412640187,2020,100645,14664,29016,53040,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,KEUR MOMAR SARR,40188,,,0,ADM2,KEUR MOMAR SARR,40188,SEN0412640188,2020,91870,13385,26486,48415,Endemic (under MDA),91870,74901,66785,89.16,9,1,1,6,5,72.7,1,1,6,4,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,Kebemer,40189,,,0,ADM2,Kebemer,40189,SEN0412640189,2020,213989,31178,61693,112772,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Non-endemic,Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,Linguere,40190,,,0,ADM2,Linguere,40190,SEN0412640190,2020,133685,19478,38541,70452,Endemic (under MDA),133685,108993,87692,80.46,9,1,1,6,4,65.6,1,1,6,4,ALB+IVM,2,1,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,Louga,40191,,,0,ADM2,Louga,40191,SEN0412640191,2020,197233,28737,56862,103942,Endemic (under MDA),197233,160804,141887,88.24,9,1,1,6,5,71.94,1,1,6,3,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Louga,4126,SAKAL,40192,,,0,ADM2,SAKAL,40192,SEN0412640192,2020,87070,12686,25102,45886,Endemic (under MDA),87070,70988,66655,93.9,9,1,1,6,6,76.55,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Matam,4127,Kanel,40193,,,0,ADM2,Kanel,40193,SEN0412740193,2020,310850,45291,89618,163818,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Matam,4127,Matam,40194,,,0,ADM2,Matam,40194,SEN0412740194,2020,252171,36741,72701,132894,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Guinea,21,GV,GN,GIN,Conakry,2277,Matam,22633,,,0,ADM2,Matam,22633,GIN0227722633,2020,171304,22646,46355,97558,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Matam,4127,Ranerou Ferlo,40195,,,0,ADM2,Ranerou Ferlo,40195,SEN0412740195,2020,66848,9740,19272,35229,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Matam,4127,Thilogne,40196,,,0,ADM2,Thilogne,40196,SEN0412740196,2020,102996,15007,29694,54279,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Saint-Louis,4128,Dagana,40197,,,0,ADM2,Dagana,40197,SEN0412840197,2020,94772,13808,27323,49945,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Saint-Louis,4128,PETE,40198,,,0,ADM2,PETE,40198,SEN0412840198,2020,197423,28765,56917,104042,Endemic (under MDA),197423,160959,129679,80.57,8,1,1,6,2,65.69,1,1,6,2,ALB+IVM,2,3,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Saint-Louis,4128,Podor,40199,,,0,ADM2,Podor,40199,SEN0412840199,2020,247891,36118,71467,130639,Endemic (under MDA),247891,202106,164530,81.41,9,1,1,6,5,66.37,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Saint-Louis,4128,RICHARD TOLL,40200,,,0,ADM2,RICHARD TOLL,40200,SEN0412840200,2020,195531,28489,56372,103045,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Saint-Louis,4128,Saint-Louis,40201,,,0,ADM2,Saint-Louis,40201,SEN0412840201,2020,356124,51887,102671,187677,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Sedhiou,4129,BOUNKILING,40202,,,0,ADM2,BOUNKILING,40202,SEN0412940202,2020,183842,26786,53002,96885,Endemic (under post-intervention surveillance),0,0,0,0,7,0,0,4,4,0,0,0,4,4,Not delivered,3,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Sedhiou,4129,GOUDOMP,40203,,,0,ADM2,GOUDOMP,40203,SEN0412940203,2020,197138,28723,56835,103892,Endemic (under post-intervention surveillance),0,0,0,0,7,0,0,4,4,0,0,0,4,4,Not delivered,3,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,Bakel,40205,,,0,ADM2,Bakel,40205,SEN0413040205,2020,108561,15817,31298,57212,Endemic (under post-intervention surveillance),0,0,0,0,14,0,0,5,3,0,0,0,5,2,Not delivered,3,0,Non-endemic,Non-endemic,Non-endemic,High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,DIANKE MAKHA,40206,,,0,ADM2,DIANKE MAKHA,40206,SEN0413040206,2020,53236,7756,15348,28055,Endemic (under post-intervention surveillance),0,0,0,0,14,0,0,5,2,0,0,0,5,1,Not delivered,3,0,Endemic (under MDA),Non-endemic,Non-endemic,High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,GOUDIRY,40207,,,0,ADM2,GOUDIRY,40207,SEN0413040207,2020,93780,13664,27037,49422,Endemic (under MDA),93780,76459,62221,81.38,15,1,1,6,4,66.35,1,1,6,3,ALB+IVM,2,1,Endemic (under MDA),Non-endemic,Non-endemic,High prevalence (50% and above),MDA 1 / T2,ALB+IVM / PZQ,MDA 1,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,KIDIRA,40208,,,0,ADM2,KIDIRA,40208,SEN0413040208,2020,69208,10084,19953,36473,Endemic (under post-intervention surveillance),0,0,0,0,13,0,0,4,3,0,0,0,4,2,Not delivered,3,0,Endemic (under MDA),Non-endemic,Non-endemic,High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,KOUMPENTOUM,40209,,,0,ADM2,KOUMPENTOUM,40209,SEN0413040209,2020,164406,23954,47398,86642,Endemic (under post-intervention surveillance),0,0,0,0,13,0,0,4,3,0,0,0,4,2,Not delivered,3,0,Non-endemic,Non-endemic,Non-endemic,High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,Kedougou,40210,,,0,ADM2,Kedougou,40210,SEN0413040210,2020,98835,14400,28494,52086,Endemic (under MDA),98835,80580,64763,80.37,9,1,1,6,5,65.53,1,1,6,4,ALB+IVM,2,0,Endemic (under MDA),Non-endemic,Non-endemic,High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,MAKACOLIBANTANG,40211,,,0,ADM2,MAKACOLIBANTANG,40211,SEN0413040211,2020,87943,12813,25354,46346,Endemic (under MDA),87943,71700,63139,88.06,15,1,1,6,5,71.8,1,1,6,4,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Tambacounda,4130,Tambacounda,40212,,,0,ADM2,Tambacounda,40212,SEN0413040212,2020,295018,42984,85054,155474,Endemic (under post-intervention surveillance),0,0,0,0,13,0,0,4,3,0,0,0,4,3,Not delivered,3,0,Endemic (under MDA),Non-endemic,Non-endemic,High prevalence (50% and above),MDA 3 / T2,IVM / PZQ,MDA 3,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,JOAL,40213,,,0,ADM2,JOAL,40213,SEN0413140213,2020,97188,14160,28019,51218,Endemic (under post-intervention surveillance),0,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,3,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),High prevalence (50% and above),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,Khombole,40214,,,0,ADM2,Khombole,40214,SEN0413140214,2020,168449,24543,48564,88773,Endemic (under MDA),168449,137337,121017,88.12,9,1,1,6,5,71.84,1,1,6,4,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,Mbour,40215,,,0,ADM2,Mbour,40215,SEN0413140215,2020,438595,63903,126447,231140,Endemic (under post-intervention surveillance),0,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,3,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,Mekhe,40216,,,0,ADM2,Mekhe,40216,SEN0413140216,2020,191207,27859,55125,100766,Non-endemic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Non-endemic,Not requiring,Not requiring,Not requiring,
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,POPENGUINE,40217,,,0,ADM2,POPENGUINE,40217,SEN0413140217,2020,87910,12808,25344,46329,Endemic (under MDA),87910,71673,57385,80.07,9,1,1,6,6,65.28,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,POUT,40218,,,0,ADM2,POUT,40218,SEN0413140218,2020,145772,21239,42026,76822,Endemic (under MDA),145772,118848,105739,88.97,9,1,1,6,5,72.54,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,THIADIAYE,40219,,,0,ADM2,THIADIAYE,40219,SEN0413140219,2020,185019,26957,53341,97505,Endemic (under post-intervention surveillance),0,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,3,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Moderate prevalence (10%-49%),T1,PZQ+ALB-MBD,,T1
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,Thies,40220,,,0,ADM2,Thies,40220,SEN0413140220,2020,493313,71876,142222,259976,Endemic (under post-intervention surveillance),0,0,0,0,8,0,0,5,5,0,0,0,5,5,Not delivered,3,0,Non-endemic,Non-endemic,Moderate prevalence (20%-49%),Non-endemic,T3,ALB-MBD,,T3
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Thies,4131,Tivaouane,40221,,,0,ADM2,Tivaouane,40221,SEN0413140221,2020,355489,51795,102487,187343,Endemic (under post-intervention surveillance),0,0,0,0,8,0,0,5,5,0,0,0,5,4,Not delivered,3,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Ziguinchor,4132,Bignona,40222,,,0,ADM2,Bignona,40222,SEN0413240222,2020,163680,23848,47189,86259,Endemic (under MDA),163680,133448,117112,87.76,9,1,1,6,5,71.55,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Ziguinchor,4132,DIOULOULOU,40223,,,0,ADM2,DIOULOULOU,40223,SEN0413240223,2020,99963,14565,28819,52681,Endemic (under MDA),99963,81500,66597,81.71,9,1,1,6,6,66.62,1,1,6,4,ALB+IVM,2,0,Non-endemic,Non-endemic,Low prevalence (less than 20%),Low prevalence (less than 10%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Ziguinchor,4132,Oussouye,40224,,,0,ADM2,Oussouye,40224,SEN0413240224,2020,60194,8770,17354,31722,Endemic (under MDA),60194,49076,41147,83.84,9,1,1,6,6,68.36,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Moderate prevalence (10%-49%),T2,PZQ,,T2
Africa,Western Africa,AFRO,Senegal,37,SG,SN,SEN,Ziguinchor,4132,THIONK ESYL,40225,,,0,ADM2,THIONK ESYL,40225,SEN0413240225,2020,50909,7417,14677,26829,Endemic (under MDA),50909,41506,33555,80.84,9,1,1,6,5,65.91,1,1,6,5,ALB+IVM,2,0,Non-endemic,Non-endemic,Non-endemic,Non-endemic,Not requiring,Not requiring,Not requiring,
